Groups:
ADC_AD9276:U1|dout_a[11..0] =, ADC_AD9276:U1|dout_a[11], ADC_AD9276:U1|dout_a[10], ADC_AD9276:U1|dout_a[9], ADC_AD9276:U1|dout_a[8], ADC_AD9276:U1|dout_a[7], ADC_AD9276:U1|dout_a[6], ADC_AD9276:U1|dout_a[5], ADC_AD9276:U1|dout_a[4], ADC_AD9276:U1|dout_a[3], ADC_AD9276:U1|dout_a[2], ADC_AD9276:U1|dout_a[1], ADC_AD9276:U1|dout_a[0],  binary
ADC_AD9276:U1|dout_b[11..0] =, ADC_AD9276:U1|dout_b[11], ADC_AD9276:U1|dout_b[10], ADC_AD9276:U1|dout_b[9], ADC_AD9276:U1|dout_b[8], ADC_AD9276:U1|dout_b[7], ADC_AD9276:U1|dout_b[6], ADC_AD9276:U1|dout_b[5], ADC_AD9276:U1|dout_b[4], ADC_AD9276:U1|dout_b[3], ADC_AD9276:U1|dout_b[2], ADC_AD9276:U1|dout_b[1], ADC_AD9276:U1|dout_b[0],  binary
ADC_AD9276:U1|dout_c[11..0] =, ADC_AD9276:U1|dout_c[11], ADC_AD9276:U1|dout_c[10], ADC_AD9276:U1|dout_c[9], ADC_AD9276:U1|dout_c[8], ADC_AD9276:U1|dout_c[7], ADC_AD9276:U1|dout_c[6], ADC_AD9276:U1|dout_c[5], ADC_AD9276:U1|dout_c[4], ADC_AD9276:U1|dout_c[3], ADC_AD9276:U1|dout_c[2], ADC_AD9276:U1|dout_c[1], ADC_AD9276:U1|dout_c[0],  binary
ADC_AD9276:U1|dout_d[11..0] =, ADC_AD9276:U1|dout_d[11], ADC_AD9276:U1|dout_d[10], ADC_AD9276:U1|dout_d[9], ADC_AD9276:U1|dout_d[8], ADC_AD9276:U1|dout_d[7], ADC_AD9276:U1|dout_d[6], ADC_AD9276:U1|dout_d[5], ADC_AD9276:U1|dout_d[4], ADC_AD9276:U1|dout_d[3], ADC_AD9276:U1|dout_d[2], ADC_AD9276:U1|dout_d[1], ADC_AD9276:U1|dout_d[0],  binary
ADC_AD9276:U1|dout_e[11..0] =, ADC_AD9276:U1|dout_e[11], ADC_AD9276:U1|dout_e[10], ADC_AD9276:U1|dout_e[9], ADC_AD9276:U1|dout_e[8], ADC_AD9276:U1|dout_e[7], ADC_AD9276:U1|dout_e[6], ADC_AD9276:U1|dout_e[5], ADC_AD9276:U1|dout_e[4], ADC_AD9276:U1|dout_e[3], ADC_AD9276:U1|dout_e[2], ADC_AD9276:U1|dout_e[1], ADC_AD9276:U1|dout_e[0],  binary
ADC_AD9276:U1|dout_f[11..0] =, ADC_AD9276:U1|dout_f[11], ADC_AD9276:U1|dout_f[10], ADC_AD9276:U1|dout_f[9], ADC_AD9276:U1|dout_f[8], ADC_AD9276:U1|dout_f[7], ADC_AD9276:U1|dout_f[6], ADC_AD9276:U1|dout_f[5], ADC_AD9276:U1|dout_f[4], ADC_AD9276:U1|dout_f[3], ADC_AD9276:U1|dout_f[2], ADC_AD9276:U1|dout_f[1], ADC_AD9276:U1|dout_f[0],  binary
ADC_AD9276:U1|dout_g[11..0] =, ADC_AD9276:U1|dout_g[11], ADC_AD9276:U1|dout_g[10], ADC_AD9276:U1|dout_g[9], ADC_AD9276:U1|dout_g[8], ADC_AD9276:U1|dout_g[7], ADC_AD9276:U1|dout_g[6], ADC_AD9276:U1|dout_g[5], ADC_AD9276:U1|dout_g[4], ADC_AD9276:U1|dout_g[3], ADC_AD9276:U1|dout_g[2], ADC_AD9276:U1|dout_g[1], ADC_AD9276:U1|dout_g[0],  binary
ADC_AD9276:U1|dout_h[11..0] =, ADC_AD9276:U1|dout_h[11], ADC_AD9276:U1|dout_h[10], ADC_AD9276:U1|dout_h[9], ADC_AD9276:U1|dout_h[8], ADC_AD9276:U1|dout_h[7], ADC_AD9276:U1|dout_h[6], ADC_AD9276:U1|dout_h[5], ADC_AD9276:U1|dout_h[4], ADC_AD9276:U1|dout_h[3], ADC_AD9276:U1|dout_h[2], ADC_AD9276:U1|dout_h[1], ADC_AD9276:U1|dout_h[0],  binary

Data:
time unit: us, BF_TX_EN_PIN, Ultrasound_FSM:Ultrasound_FSM1|ADC_ACQ_WINGEN:ADC_ACQ_WINGEN1|ACQ_EN, Ultrasound_FSM:Ultrasound_FSM1|FIFO_EN, Ultrasound_FSM:Ultrasound_FSM1|ADC_START, ADC_AD9276:U1|dout_a[11..0], ADC_AD9276:U1|dout_a[11], ADC_AD9276:U1|dout_a[10], ADC_AD9276:U1|dout_a[9], ADC_AD9276:U1|dout_a[8], ADC_AD9276:U1|dout_a[7], ADC_AD9276:U1|dout_a[6], ADC_AD9276:U1|dout_a[5], ADC_AD9276:U1|dout_a[4], ADC_AD9276:U1|dout_a[3], ADC_AD9276:U1|dout_a[2], ADC_AD9276:U1|dout_a[1], ADC_AD9276:U1|dout_a[0], ADC_AD9276:U1|dout_b[11..0], ADC_AD9276:U1|dout_b[11], ADC_AD9276:U1|dout_b[10], ADC_AD9276:U1|dout_b[9], ADC_AD9276:U1|dout_b[8], ADC_AD9276:U1|dout_b[7], ADC_AD9276:U1|dout_b[6], ADC_AD9276:U1|dout_b[5], ADC_AD9276:U1|dout_b[4], ADC_AD9276:U1|dout_b[3], ADC_AD9276:U1|dout_b[2], ADC_AD9276:U1|dout_b[1], ADC_AD9276:U1|dout_b[0], ADC_AD9276:U1|dout_c[11..0], ADC_AD9276:U1|dout_c[11], ADC_AD9276:U1|dout_c[10], ADC_AD9276:U1|dout_c[9], ADC_AD9276:U1|dout_c[8], ADC_AD9276:U1|dout_c[7], ADC_AD9276:U1|dout_c[6], ADC_AD9276:U1|dout_c[5], ADC_AD9276:U1|dout_c[4], ADC_AD9276:U1|dout_c[3], ADC_AD9276:U1|dout_c[2], ADC_AD9276:U1|dout_c[1], ADC_AD9276:U1|dout_c[0], ADC_AD9276:U1|dout_d[11..0], ADC_AD9276:U1|dout_d[11], ADC_AD9276:U1|dout_d[10], ADC_AD9276:U1|dout_d[9], ADC_AD9276:U1|dout_d[8], ADC_AD9276:U1|dout_d[7], ADC_AD9276:U1|dout_d[6], ADC_AD9276:U1|dout_d[5], ADC_AD9276:U1|dout_d[4], ADC_AD9276:U1|dout_d[3], ADC_AD9276:U1|dout_d[2], ADC_AD9276:U1|dout_d[1], ADC_AD9276:U1|dout_d[0], ADC_AD9276:U1|dout_e[11..0], ADC_AD9276:U1|dout_e[11], ADC_AD9276:U1|dout_e[10], ADC_AD9276:U1|dout_e[9], ADC_AD9276:U1|dout_e[8], ADC_AD9276:U1|dout_e[7], ADC_AD9276:U1|dout_e[6], ADC_AD9276:U1|dout_e[5], ADC_AD9276:U1|dout_e[4], ADC_AD9276:U1|dout_e[3], ADC_AD9276:U1|dout_e[2], ADC_AD9276:U1|dout_e[1], ADC_AD9276:U1|dout_e[0], ADC_AD9276:U1|dout_f[11..0], ADC_AD9276:U1|dout_f[11], ADC_AD9276:U1|dout_f[10], ADC_AD9276:U1|dout_f[9], ADC_AD9276:U1|dout_f[8], ADC_AD9276:U1|dout_f[7], ADC_AD9276:U1|dout_f[6], ADC_AD9276:U1|dout_f[5], ADC_AD9276:U1|dout_f[4], ADC_AD9276:U1|dout_f[3], ADC_AD9276:U1|dout_f[2], ADC_AD9276:U1|dout_f[1], ADC_AD9276:U1|dout_f[0], ADC_AD9276:U1|dout_g[11..0], ADC_AD9276:U1|dout_g[11], ADC_AD9276:U1|dout_g[10], ADC_AD9276:U1|dout_g[9], ADC_AD9276:U1|dout_g[8], ADC_AD9276:U1|dout_g[7], ADC_AD9276:U1|dout_g[6], ADC_AD9276:U1|dout_g[5], ADC_AD9276:U1|dout_g[4], ADC_AD9276:U1|dout_g[3], ADC_AD9276:U1|dout_g[2], ADC_AD9276:U1|dout_g[1], ADC_AD9276:U1|dout_g[0], ADC_AD9276:U1|dout_h[11..0], ADC_AD9276:U1|dout_h[11], ADC_AD9276:U1|dout_h[10], ADC_AD9276:U1|dout_h[9], ADC_AD9276:U1|dout_h[8], ADC_AD9276:U1|dout_h[7], ADC_AD9276:U1|dout_h[6], ADC_AD9276:U1|dout_h[5], ADC_AD9276:U1|dout_h[4], ADC_AD9276:U1|dout_h[3], ADC_AD9276:U1|dout_h[2], ADC_AD9276:U1|dout_h[1], ADC_AD9276:U1|dout_h[0], ADC_AD9276:U1|dout_a[13], ADC_AD9276:U1|dout_a[12], ADC_AD9276:U1|dout_b[13], ADC_AD9276:U1|dout_b[12], ADC_AD9276:U1|dout_c[13], ADC_AD9276:U1|dout_c[12], ADC_AD9276:U1|dout_d[13], ADC_AD9276:U1|dout_d[12], ADC_AD9276:U1|dout_e[13], ADC_AD9276:U1|dout_e[12], ADC_AD9276:U1|dout_f[13], ADC_AD9276:U1|dout_f[12], ADC_AD9276:U1|dout_g[13], ADC_AD9276:U1|dout_g[12], ADC_AD9276:U1|dout_h[13], ADC_AD9276:U1|dout_h[12], 
279720, 1, 1, 1, 0, 110111011010, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 111000101001, 1, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 110111001111, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 111000110111, 1, 1, 1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 111001111101, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 111001000011, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 111000110100, 1, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 111000000101, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 
279990, 1, 1, 1, 0, 110001101000, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 110010011110, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 110001011011, 1, 1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 110010110001, 1, 1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 110011100000, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 110010111000, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 110010101001, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 110010000101, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 
280260, 1, 1, 1, 0, 101101001011, 1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 1, 101101110011, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 101101000000, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 101101111101, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 101110100100, 1, 0, 1, 1, 1, 0, 1, 0, 0, 1, 0, 0, 101110000110, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 101101111001, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 101101011011, 1, 0, 1, 1, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 
280530, 1, 1, 1, 0, 101001110100, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 0, 101010010101, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 101001101101, 1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 101010011010, 1, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 101010111000, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 0, 0, 101010100101, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 101010010111, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 1, 1, 101010000001, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 1, 
280800, 1, 1, 1, 0, 100111011000, 1, 0, 0, 1, 1, 1, 0, 1, 1, 0, 0, 0, 100111110010, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 100111010110, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 100111110110, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 101000001110, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 100111111111, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 100111110101, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 100111100101, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 
281070, 1, 1, 1, 0, 100101100010, 1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 100101110110, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 100101100001, 1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 100101111001, 1, 0, 0, 1, 0, 1, 1, 1, 1, 0, 0, 1, 100110001011, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 100101111111, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 100101110111, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 100101101111, 1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 
281340, 1, 1, 1, 0, 100100000010, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 100100010011, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 100100000101, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 100100010100, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 100100100101, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 100100011100, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 0, 100100010101, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 100100001110, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 
281610, 1, 1, 1, 0, 100010111101, 1, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0, 1, 100011001010, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 100010111101, 1, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0, 1, 100011001010, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 100011010110, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 100011010001, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 100011001011, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1, 100011000100, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 
281880, 1, 1, 1, 0, 100010001100, 1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 100010010101, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 100010001101, 1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 100010010101, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 100010100000, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 100010011100, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 100010010111, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 100010010011, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 
282150, 1, 1, 1, 0, 000000000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 000000000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 000000000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 000000000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 000000000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 000000000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 000000000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 000000000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 
282420, 1, 1, 1, 0, 000000000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 000000000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 000000000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 000000000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 000000000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 000000000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 000000000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 000000000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
282690, 1, 1, 1, 0, 000000000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 000000000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 000000000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 000000000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 000000000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 000000000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 000000000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 000000000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
282960, 1, 1, 1, 0, 000000000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 000000000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 000000000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 000000000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 000000000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 000000000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 000000000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 000000000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
283230, 1, 1, 1, 0, 000101000011, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 000101000000, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 000101011010, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 000101011101, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 000101011111, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 000101011101, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 000100111101, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 000100011010, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
283500, 1, 1, 1, 0, 001100001110, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 001100000111, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 001100100000, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 001100100001, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 001100101000, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 001100100010, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 001100000100, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 001011101110, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 
283770, 1, 1, 1, 0, 010001011100, 0, 1, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 010001010011, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 010001011111, 0, 1, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 010001011100, 0, 1, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 010001110110, 0, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 010001100111, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 010001010001, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 010000111100, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 
284040, 1, 1, 1, 0, 010101001101, 0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 010101001000, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 010101001110, 0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 010101011100, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 0, 010101011011, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 010101010101, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 010101000101, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 010100111011, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 
284310, 1, 1, 1, 0, 011000001001, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 011000000001, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 011000001100, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 011000000100, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 011000010011, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 011000010000, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 011000000000, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 010111111001, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 
284580, 1, 1, 1, 0, 011010001110, 0, 1, 1, 0, 1, 0, 0, 0, 1, 1, 1, 0, 011010000101, 0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 011010001111, 0, 1, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 011010000100, 0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 011010011000, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 011010010000, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 011010001001, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 011010001110, 0, 1, 1, 0, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 
284850, 1, 1, 1, 0, 011011101111, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 011011101111, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 011011101110, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 011011101101, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 011011111000, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 011011110111, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 011011110001, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 011011101001, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 
285120, 1, 1, 1, 0, 111111111111, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 111111111111, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 111111111111, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 111110111111, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 111111111111, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 100110001110, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 111011111000, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 111100101011, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 
285390, 1, 1, 1, 0, 111111111111, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 111111111111, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 111111111111, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 111111111111, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 111111111111, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 111111111111, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 111111111111, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 111111111111, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 
285660, 1, 1, 1, 0, 111111111111, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 111111111111, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 111111111111, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 111111111111, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 111111111111, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 111111111111, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 111111111111, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 111111111111, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 
